Time,ID,Lon,Lat,Alt,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10
27/10/2017 16:41,model=Lenovo PB2-690Y,?,?,?,Office Network,90:a7:c1:0c:4d:14,10,-77,Ezel dudi2.4,10:5a:f7:0a:2b:c1,11,-82,Office Network,90:a7:c1:0c:4d:1d,36,-83,Elis,00:1d:aa:7c:76:80,11,-84,Office Network,90:a7:c1:0a:f1:28,1,-85,Neopharm Top,16:18:d6:cb:51:6c,1,-87,curvet,bc:ae:c5:c3:7f:89,11,-87,Ezel dudi_5,10:5a:f7:0a:2b:c2,52,-88,elinove,00:1e:e5:04:e5:a1,6,-88,225_5eb2c0,a0:ab:1b:5e:b2:c4,9,-90
27/10/2017 16:26,model=Lenovo PB2-690Y,?,?,?,rojavi2017,ac:f1:df:a0:70:e9,6,-76,Bezeq Free,52:f1:df:a0:70:ea,6,-76,rojavi2017,ac:f1:df:a0:70:e9,6,-76,Bezeq Free,52:f1:df:a0:70:ea,6,-76,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017 16:43,model=Lenovo PB2-690Y,?,?,?,CMT-ALap,94:10:3e:a8:34:a0,36,-83,Pitarohecht,00:02:6f:a6:f1:f3,1,-84,KaymeraDev,00:f6:63:3a:f4:81,1,-88,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,1,-89,KaymeraGuest,00:f6:63:3a:f4:82,1,-89,,,,,,,,,,,,,,,,,,,,
27/10/2017 16:20,model=Lenovo PB2-690Y,?,?,?,LEE1,14:ae:db:ba:2d:35,1,-79,LEE1,14:ae:db:ba:2d:35,1,-79,Happy Home Network,c0:a0:bb:cc:e2:3a,1,-80,Happy Home Network,c0:a0:bb:cc:e2:3a,1,-80,Gay splays,00:78:9e:fa:8b:23,6,-81,Gay splays,00:78:9e:fa:8b:23,6,-81,simba6,d8:37:be:f1:86:c9,7,-84,netbox,d0:d4:12:67:a1:fa,1,-84,simba6,d8:37:be:f1:86:c9,7,-84,netbox,d0:d4:12:67:a1:fa,1,-84
27/10/2017 16:27,model=Lenovo PB2-690Y,?,?,?,Angel,14:cc:20:76:cc:fe,7,-85,Angel,14:cc:20:76:cc:fe,7,-85,HOTFiber-A5D,40:65:a3:29:99:51,1,-87,HOTFiber-A5D,40:65:a3:29:99:51,1,-87,Angel,14:cc:20:76:cd:12,1,-89,Azoulay,b4:ee:b4:a9:15:f7,1,-89,kenley-up,88:dc:96:3b:f5:e0,11,-89,Angel,14:cc:20:76:cd:12,1,-89,Azoulay,b4:ee:b4:a9:15:f7,1,-89,kenley-up,88:dc:96:3b:f5:e0,11,-89
27/10/2017 16:20,model=Lenovo PB2-690Y,?,?,?,elneuron,e8:fc:af:92:b9:87,1,-77,elneuron,e8:fc:af:92:b9:87,1,-77,hagit_2.4,6c:b0:ce:33:a4:d5,1,-78,hagit_2.4,6c:b0:ce:33:a4:d5,1,-78,Bezeq Free,5a:b0:ce:33:a4:d6,1,-81,GRATCH,04:bd:88:00:fc:00,11,-81,Bezeq Free,5a:b0:ce:33:a4:d6,1,-81,GRATCH,04:bd:88:00:fc:00,11,-81,HP-Print-C4-Officejet Pro 6830,28:80:23:cf:e9:c4,6,-83,HP-Print-C4-Officejet Pro 6830,28:80:23:cf:e9:c4,6,-83
27/10/2017 16:21,model=Lenovo PB2-690Y,?,?,?,martin,54:e6:fc:b5:14:c2,9,-86,martin,54:e6:fc:b5:14:c2,9,-86,Video Connection,6c:b0:ce:e8:2a:50,1,-88,Video Connection,6c:b0:ce:e8:2a:50,1,-88,marcus 1,74:da:38:30:26:6f,2,-91,marcus 1,74:da:38:30:26:6f,2,-91,island-3927A0,d4:68:4d:79:27:a3,9,-92,island-3927A0,d4:68:4d:79:27:a3,9,-92,,,,,,,,
27/10/2017 16:44,model=Lenovo PB2-690Y,?,?,?,Erez Man,e4:8d:8c:7f:3d:0d,1,-82,shogol,fc:b4:e6:d1:a8:ce,1,-89,Erez Man,6c:3b:6b:76:4e:e1,1,-90,Coffee.LAN,90:6c:ac:21:35:8b,11,-91,ORBI Tal,a2:3d:cf:fb:0c:b8,8,-94,,,,,,,,,,,,,,,,,,,,
27/10/2017 16:26,model=Lenovo PB2-690Y,?,?,?,rojavi,00:50:7f:f1:18:64,11,-82,rojavi,00:50:7f:f1:18:64,11,-82,upstairs,d4:6e:0e:cf:bc:ca,6,-84,upstairs,d4:6e:0e:cf:bc:ca,6,-84,alexrath,48:ee:0c:3d:1d:6c,8,-87,alexrath,48:ee:0c:3d:1d:6c,8,-87,HOTBOX-D7AA,00:78:9e:fa:b1:de,1,-88,HOTBOX-D7AA,00:78:9e:fa:b1:de,1,-88,rojavi_EXT,d4:6e:0e:3c:2f:99,11,-89,rojavi2017,00:1d:aa:0f:59:f0,11,-89
27/10/2017 16:40,model=Lenovo PB2-690Y,?,?,?,RTI 15,10:fe:ed:62:9e:5c,5,-78,Liv,00:10:f3:64:7f:a0,1,-83,Office Network,90:a7:c1:0c:4d:14,10,-85,Roladin,30:46:9a:23:af:c0,6,-85,Zerto Guests,1a:5b:0e:e8:56:cd,11,-86,HP-Print-ca-LaserJet 400 MFP,0c:84:dc:3e:43:ca,1,-87,Ezel dudi2.4,10:5a:f7:0a:2b:c1,11,-88,liv,14:cc:20:8e:97:09,10,-88,Carmel MR,10:be:f5:3a:ec:76,9,-89,A.M.P_EXT,c4:6e:1f:54:4f:75,1,-90
